id,image_id,prediction_list
2602,002948.jpg,"[['boat', 0.320049524307251, 6, -14, 304, 273]]"
2603,006863.jpg,"[['person', 0.5663607716560364, 406, 122, 465, 200], ['horse', 0.502233624458313, 399, 149, 484, 268], ['horse', 0.5011359453201294, 235, 142, 427, 266], ['horse', 0.4287099540233612, 128, 126, 405, 274], ['person', 0.3851032257080078, 297, 117, 355, 196], ['person', 0.3619782030582428, 198, 98, 277, 197], ['person', 0.34610888361930847, 390, 124, 454, 225], ['horse', 0.2978510856628418, 431, 155, 520, 261], ['person', 0.10558195412158966, 210, 89, 316, 212]]"
2604,005096.jpg,"[['bottle', 0.306818425655365, 5, -14, 158, 268]]"
2605,008798.jpg,"[['bus', 0.4365514814853668, 218, 74, 480, 377], ['bus', 0.22365674376487732, 210, 188, 251, 265]]"
2606,001261.jpg,"[['person', 0.5641825199127197, 25, 16, 297, 375], ['person', 0.396121621131897, 248, 91, 499, 373], ['person', 0.1626993715763092, 132, 130, 402, 371], ['person', 0.1100437119603157, 83, 48, 450, 345]]"
2607,007986.jpg,"[['person', 0.37597376108169556, 57, 45, 300, 509], ['person', 0.13152480125427246, 28, 109, 112, 490]]"
2608,000346.jpg,"[['person', 0.7295514345169067, 213, 75, 473, 388], ['bottle', 0.6095848083496094, 144, 128, 222, 333], ['tvmonitor', 0.26429566740989685, 62, 187, 118, 256], ['bottle', 0.2164839506149292, 119, 120, 247, 375], ['bottle', 0.10070919990539551, 144, 104, 200, 253]]"
2609,003389.jpg,"[['tvmonitor', 0.5824036002159119, 81, 166, 249, 325], ['bottle', 0.18474675714969635, 49, 250, 75, 307], ['tvmonitor', 0.18039298057556152, 256, 24, 417, 115], ['bottle', 0.1452036052942276, 429, 249, 464, 301]]"
2610,008922.jpg,"[['person', 0.5898603796958923, 310, 161, 360, 205], ['chair', 0.521963357925415, 257, 161, 360, 222], ['chair', 0.3136507570743561, -5, 203, 107, 373], ['sofa', 0.3057619035243988, 230, 219, 448, 384]]"
2611,009890.jpg,"[['motorbike', 0.5114277601242065, 57, 72, 328, 311], ['person', 0.4281962513923645, 82, 32, 242, 247]]"
2612,003633.jpg,"[['cow', 0.6858747601509094, 318, 153, 496, 249], ['cow', 0.6537021398544312, 17, 141, 157, 232], ['cow', 0.45072317123413086, 214, 148, 313, 237], ['person', 0.4078240692615509, 293, 133, 315, 162], ['cow', 0.3260662853717804, 5, 147, 107, 222], ['cow', 0.18746478855609894, 290, 154, 402, 239], ['cow', 0.17444363236427307, 67, 157, 180, 237], ['cow', 0.13846373558044434, -3, 152, 58, 217], ['cow', 0.11742961406707764, 258, 147, 338, 223], ['cow', 0.10521772503852844, 116, 164, 190, 235]]"
2613,006364.jpg,"[['person', 0.42034024000167847, 258, 26, 403, 332], ['horse', 0.22501397132873535, 45, 147, 260, 329]]"
2614,005581.jpg,"[['dog', 0.7215058207511902, 175, 152, 230, 228]]"
2615,004650.jpg,"[['person', 0.6025736927986145, 165, 78, 294, 342], ['motorbike', 0.4062986671924591, 280, 119, 475, 328], ['motorbike', 0.3499745726585388, 63, 97, 258, 309], ['car', 0.12242203205823898, 411, 87, 502, 221]]"
2616,002137.jpg,"[['sheep', 0.7093446850776672, 217, 262, 302, 412], ['sheep', 0.4972047209739685, 312, 284, 373, 369], ['sheep', 0.39271610975265503, 80, 246, 204, 406], ['person', 0.28796282410621643, 71, 128, 154, 270]]"
2617,001712.jpg,"[['person', 0.3724290132522583, 185, 59, 355, 382], ['person', 0.35336482524871826, 104, 54, 292, 385], ['pottedplant', 0.33650726079940796, 12, 224, 81, 279], ['pottedplant', 0.28731203079223633, -4, 206, 54, 291], ['pottedplant', 0.14447420835494995, 323, 112, 496, 338]]"
2618,003215.jpg,"[['aeroplane', 0.0, 0, 0, 0, 0]]"
2619,003387.jpg,"[['car', 0.5809025168418884, 28, 102, 458, 255], ['train', 0.21353068947792053, -3, 115, 109, 156]]"
2620,008827.jpg,"[['dog', 0.5785641074180603, 204, 165, 387, 275], ['dog', 0.4650570750236511, 10, 127, 204, 267], ['dog', 0.14511369168758392, 65, 164, 199, 255]]"
2621,002449.jpg,"[['boat', 0.7177870273590088, 275, 205, 340, 233], ['chair', 0.635841965675354, 292, 284, 450, 372], ['boat', 0.17365093529224396, 449, 158, 507, 199], ['boat', 0.15431587398052216, 253, 171, 363, 248]]"
2622,002113.jpg,"[['cat', 0.4240918755531311, 35, 27, 346, 503]]"
2623,008337.jpg,"[['bus', 0.7150654792785645, 2, 20, 491, 375]]"
2624,005943.jpg,"[['sofa', 0.5118950009346008, -7, 130, 325, 331], ['sofa', 0.4663926064968109, 297, 151, 505, 369], ['pottedplant', 0.24074164032936096, 296, -12, 443, 201]]"
2625,003476.jpg,"[['car', 0.36307454109191895, 54, 337, 185, 380], ['car', 0.2312261462211609, 398, 343, 507, 385], ['car', 0.20456711947917938, 94, 340, 234, 375], ['car', 0.1133660078048706, 185, 351, 275, 378]]"
2626,005809.jpg,"[['person', 0.8962644934654236, 121, 205, 156, 306], ['car', 0.7576659917831421, 63, 204, 107, 251], ['person', 0.7244887351989746, 7, 198, 35, 275], ['car', 0.7199388146400452, 454, 207, 497, 243], ['bus', 0.5728248953819275, 101, 94, 451, 262], ['car', 0.11919208616018295, 32, 209, 65, 250], ['person', 0.10532503575086594, 106, 203, 159, 270]]"
2627,008304.jpg,"[['dog', 0.2186717391014099, 33, 145, 362, 517]]"
2628,003578.jpg,"[['car', 0.5801218152046204, 0, 161, 234, 305], ['motorbike', 0.3259221017360687, 59, 155, 342, 448], ['car', 0.19999566674232483, -19, 179, 159, 291], ['car', 0.14018158614635468, 213, 142, 389, 321], ['car', 0.11374472081661224, 92, 123, 263, 275]]"
2629,003312.jpg,"[['bicycle', 0.3423338830471039, 8, 64, 487, 328]]"
2630,004198.jpg,"[['person', 0.5362627506256104, 161, 130, 189, 175], ['person', 0.4673311114311218, 192, 135, 213, 178], ['person', 0.4083713889122009, 149, 133, 173, 171], ['person', 0.3157518208026886, 180, 128, 274, 407], ['person', 0.26554974913597107, 85, 126, 125, 175], ['motorbike', 0.2561091184616089, -12, 146, 280, 526], ['person', 0.20664121210575104, 205, 136, 234, 190], ['person', 0.19663210213184357, 106, 133, 145, 175], ['person', 0.18702432513237, 309, 219, 326, 265], ['person', 0.1698876917362213, -2, 140, 31, 319], ['person', 0.167253315448761, 2, 148, 30, 247], ['person', 0.13277703523635864, 64, 123, 114, 185]]"
2631,003940.jpg,"[['car', 0.3701836168766022, 47, 83, 433, 214], ['car', 0.25285136699676514, 388, 109, 482, 188], ['car', 0.11877311766147614, 54, 76, 461, 329]]"
2632,006517.jpg,"[['person', 0.6054012179374695, 186, 255, 289, 331], ['person', 0.48892083764076233, 199, 133, 314, 283], ['person', 0.3620431125164032, 314, 209, 430, 335], ['person', 0.3122393488883972, 32, 162, 215, 338], ['person', 0.11772545427083969, 0, 230, 119, 361], ['person', 0.11019313335418701, 27, 210, 297, 384]]"
2633,007000.jpg,"[['person', 0.549993097782135, 88, 14, 388, 373]]"
2634,004114.jpg,"[['cat', 0.46809613704681396, -13, 123, 419, 382], ['tvmonitor', 0.3395342528820038, 421, 105, 493, 253]]"
2635,001942.jpg,"[['car', 0.48778077960014343, 73, 30, 453, 316], ['person', 0.3910599648952484, 164, 11, 204, 46], ['person', 0.3898792862892151, 331, -6, 403, 77], ['car', 0.25945982336997986, 339, 5, 538, 76], ['chair', 0.21327969431877136, 3, 127, 40, 179], ['person', 0.11070015281438828, 154, 9, 195, 53]]"
2636,001447.jpg,"[['motorbike', 0.4695659875869751, 154, 72, 376, 331], ['person', 0.17465467751026154, 166, 43, 323, 267]]"
2637,006232.jpg,"[['boat', 0.218985453248024, 53, 155, 483, 244], ['boat', 0.11969131976366043, 98, 166, 231, 236]]"
2638,002591.jpg,"[['person', 0.5568374991416931, 254, 37, 485, 362], ['person', 0.41337576508522034, 189, -16, 279, 99], ['person', 0.3773760199546814, 146, 13, 376, 341], ['person', 0.3099942207336426, 3, 40, 170, 314], ['person', 0.1621888130903244, 181, -3, 331, 193], ['person', 0.1305922120809555, -37, 41, 277, 354]]"
2639,000979.jpg,"[['person', 0.6055662035942078, -6, 143, 77, 414], ['person', 0.5752048492431641, 83, 176, 192, 359]]"
2640,005689.jpg,"[['train', 0.45764586329460144, -12, 10, 468, 358]]"
2641,005100.jpg,"[['person', 0.4592883884906769, 154, 87, 453, 377], ['person', 0.38118070363998413, 22, 97, 173, 365], ['person', 0.1849454790353775, 55, 82, 170, 260]]"
2642,006217.jpg,"[['sheep', 0.5148046016693115, 16, 313, 93, 487], ['sheep', 0.46558210253715515, 235, 201, 354, 340], ['sheep', 0.37560105323791504, 47, 216, 176, 459], ['sheep', 0.3414697051048279, 199, 216, 295, 407], ['sheep', 0.3275367021560669, 152, 269, 261, 465]]"
2643,001665.jpg,"[['cow', 0.36758050322532654, 140, 154, 232, 205], ['pottedplant', 0.23370219767093658, 378, 256, 498, 371]]"
2644,003448.jpg,"[['pottedplant', 0.6256047487258911, 233, 50, 291, 137], ['pottedplant', 0.5872950553894043, 166, 189, 190, 231], ['pottedplant', 0.565715491771698, 107, 93, 188, 174], ['chair', 0.30063939094543457, 49, 172, 114, 269], ['pottedplant', 0.28377556800842285, 143, 175, 189, 254], ['pottedplant', 0.2788087725639343, 289, 167, 347, 264], ['pottedplant', 0.20663617551326752, 80, 85, 167, 167], ['pottedplant', 0.1734960526227951, 240, 151, 295, 238], ['chair', 0.15036383271217346, 72, 169, 172, 313], ['pottedplant', 0.1376340091228485, 267, 245, 331, 339], ['pottedplant', 0.13404925167560577, 255, 174, 330, 260], ['pottedplant', 0.10906904935836792, 281, 198, 341, 340], ['pottedplant', 0.10889635980129242, 152, 82, 213, 164], ['pottedplant', 0.10611583292484283, 28, 184, 69, 257], ['pottedplant', 0.10151617974042892, 232, 56, 296, 215]]"
2645,007364.jpg,"[['pottedplant', 0.533539891242981, 100, 112, 169, 190], ['sofa', 0.43800416588783264, 114, 191, 410, 362], ['chair', 0.1315208375453949, 311, 225, 513, 375]]"
2646,004833.jpg,"[['motorbike', 0.4306619465351105, -14, 1, 410, 364]]"
2647,007111.jpg,"[['bus', 0.6132413148880005, 106, 143, 447, 217]]"
2648,007610.jpg,"[['person', 0.7143927216529846, 171, 205, 184, 249], ['person', 0.14647561311721802, 145, 198, 164, 253]]"
2649,007469.jpg,"[['person', 0.543247640132904, 17, 17, 462, 504]]"
2650,004350.jpg,"[['bird', 0.4766613841056824, 164, 102, 387, 296]]"
2651,006431.jpg,"[['motorbike', 0.6575554609298706, 144, 117, 383, 295], ['person', 0.38609838485717773, 204, 57, 339, 262]]"
2652,003286.jpg,"[['train', 0.368046373128891, 53, 31, 473, 325]]"
2653,000869.jpg,"[['person', 0.4702405035495758, 145, 192, 166, 241]]"
2654,005377.jpg,"[['person', 0.6871645450592041, 347, 5, 394, 62], ['person', 0.671974241733551, 7, 34, 173, 246], ['person', 0.33543914556503296, 306, 43, 502, 363], ['diningtable', 0.17892557382583618, 23, 216, 450, 398], ['diningtable', 0.12782472372055054, 128, 199, 328, 307], ['sofa', 0.10131320357322693, 137, 42, 390, 247]]"
2655,007822.jpg,"[['person', 0.5953302383422852, 187, 111, 263, 229], ['person', 0.4917367100715637, 239, 117, 281, 224], ['person', 0.2432861328125, 240, 117, 268, 191], ['horse', 0.1013210266828537, 169, 147, 292, 238]]"
2656,003081.jpg,"[['person', 0.448662668466568, -12, 63, 406, 346], ['motorbike', 0.13103395700454712, 0, 186, 386, 381]]"
2657,003226.jpg,"[['person', 0.5686362981796265, 59, 39, 298, 499], ['person', 0.5014438033103943, 88, 55, 107, 110]]"
2658,001876.jpg,"[['train', 0.5167347192764282, 271, 91, 492, 265]]"
2659,001307.jpg,"[['person', 0.5194830298423767, 382, 69, 488, 336], ['person', 0.46793946623802185, 367, 96, 383, 128], ['person', 0.4568891227245331, 7, 25, 261, 331], ['bicycle', 0.4536421000957489, 246, 150, 373, 290], ['person', 0.3888746500015259, 248, 84, 272, 143], ['person', 0.36070966720581055, 365, 91, 384, 159], ['person', 0.3451242446899414, 174, 57, 219, 120], ['person', 0.32109710574150085, 466, 74, 498, 144], ['person', 0.31478458642959595, 204, 59, 238, 117], ['person', 0.31380438804626465, 280, 78, 324, 145], ['person', 0.3105626106262207, 212, 68, 243, 141], ['person', 0.24282032251358032, 384, 90, 411, 131], ['person', 0.23838301002979279, 282, 81, 345, 234], ['person', 0.18952740728855133, 52, 9, 210, 201], ['person', 0.18861815333366394, 303, 77, 363, 242], ['person', 0.17493699491024017, 105, 33, 205, 170], ['chair', 0.16525930166244507, -5, 239, 57, 345], ['person', 0.15527790784835815, 323, 89, 363, 169], ['person', 0.14642539620399475, 332, 81, 365, 138], ['person', 0.11065826565027237, 419, 61, 467, 112]]"
2660,009047.jpg,"[['person', 0.6510069966316223, 410, 10, 433, 116], ['person', 0.48186397552490234, 183, 0, 223, 117], ['person', 0.4801514446735382, 348, -1, 384, 80], ['person', 0.43229591846466064, 453, 0, 495, 123], ['person', 0.4255467355251312, 99, 6, 150, 117], ['person', 0.3872738480567932, 103, 24, 162, 183], ['person', 0.3637661039829254, 277, 5, 317, 62], ['person', 0.29594019055366516, 420, 6, 458, 118], ['person', 0.2675136625766754, 142, 0, 183, 121], ['motorbike', 0.2393379807472229, 54, 34, 411, 314], ['person', 0.23881612718105316, 206, -4, 252, 82], ['tvmonitor', 0.2264370620250702, -16, 176, 63, 273], ['person', 0.21712636947631836, 324, 0, 363, 68], ['person', 0.20623669028282166, 431, 12, 466, 145], ['person', 0.18943370878696442, 253, 3, 292, 64], ['motorbike', 0.1632576435804367, 139, 31, 329, 238], ['person', 0.12334989756345749, 393, 0, 428, 79], ['person', 0.12000581622123718, 347, 26, 385, 130], ['person', 0.11971767991781235, 280, -4, 327, 41], ['person', 0.10507375746965408, 67, 13, 118, 102], ['motorbike', 0.10100967437028885, 288, 43, 392, 167]]"
2661,008347.jpg,"[['tvmonitor', 0.8414273858070374, 378, 189, 438, 226], ['sofa', 0.5382896065711975, -25, 166, 216, 329], ['pottedplant', 0.215611532330513, 279, 191, 335, 228], ['sofa', 0.1205044686794281, 22, 185, 208, 282]]"
2662,007510.jpg,"[['bus', 0.6723783016204834, 15, 32, 451, 382], ['car', 0.5536901950836182, 420, 281, 493, 347]]"
2663,004645.jpg,"[['aeroplane', 0.5138460993766785, 5, 100, 490, 258]]"
2664,004458.jpg,"[['car', 0.3201403319835663, 46, 173, 427, 248]]"
2665,002642.jpg,"[['cat', 0.3394051790237427, 46, 115, 210, 368]]"
2666,001054.jpg,"[['dog', 0.3483172357082367, 21, 37, 332, 432]]"
2667,000049.jpg,"[['cat', 0.4713069796562195, 158, 125, 382, 236]]"
2668,000185.jpg,"[['chair', 0.7032414674758911, 270, 267, 358, 391], ['chair', 0.43312108516693115, 296, 278, 348, 381], ['chair', 0.2166089415550232, 232, 273, 314, 386]]"
2669,004646.jpg,"[['sheep', 0.7442263960838318, 176, 197, 217, 277]]"
2670,003130.jpg,"[['bicycle', 0.38331836462020874, 0, 202, 296, 431]]"
2671,002453.jpg,"[['cat', 0.41896602511405945, 253, 61, 488, 191], ['cat', 0.4150218367576599, 4, 49, 248, 203], ['cat', 0.16311070322990417, 46, 25, 431, 196]]"
2672,004109.jpg,"[['person', 0.5706343650817871, 131, 64, 349, 337], ['person', 0.34657448530197144, -6, -19, 92, 272], ['bottle', 0.1996711641550064, 212, 312, 247, 350], ['person', 0.16946586966514587, 104, -15, 201, 200], ['person', 0.13864362239837646, 383, 133, 511, 377], ['bottle', 0.10636012256145477, 192, 269, 276, 358]]"
2673,009132.jpg,"[['cat', 0.42661136388778687, 66, 35, 465, 324]]"
2674,006531.jpg,"[['person', 0.3556714951992035, 195, 245, 236, 288]]"
2675,008400.jpg,"[['person', 0.7074089646339417, 46, 112, 195, 389], ['person', 0.33530059456825256, 131, 13, 412, 367], ['person', 0.29838842153549194, 396, 54, 512, 391], ['person', 0.2117202877998352, 103, 146, 212, 362]]"
2676,008120.jpg,"[['person', 0.418097585439682, 182, 64, 381, 464], ['person', 0.22136594355106354, 1, 38, 137, 433]]"
2677,006544.jpg,"[['bicycle', 0.5270386934280396, 68, 242, 468, 512], ['person', 0.5004852414131165, 403, 118, 503, 256], ['person', 0.36955419182777405, 66, 50, 407, 494], ['person', 0.31704434752464294, 350, 117, 465, 250], ['person', 0.251634418964386, -2, 78, 38, 182], ['person', 0.1054268404841423, 448, 118, 501, 226]]"
2678,005922.jpg,"[['person', 0.7069218754768372, 397, 19, 499, 379], ['pottedplant', 0.5323003530502319, 102, 260, 200, 355], ['pottedplant', 0.3943709433078766, 0, 220, 82, 340], ['pottedplant', 0.17638647556304932, 79, 231, 181, 343], ['pottedplant', 0.11192765831947327, 100, 6, 430, 350], ['pottedplant', 0.10841113328933716, 203, 246, 345, 358]]"
2679,009492.jpg,"[['car', 0.5793097615242004, 63, 67, 489, 243]]"
2680,009548.jpg,"[['train', 0.5115033388137817, -15, 144, 149, 390], ['train', 0.3502403497695923, 120, 152, 291, 380], ['car', 0.1815645545721054, 353, 235, 375, 279]]"
2681,002254.jpg,"[['person', 0.3678695261478424, 144, 157, 212, 261], ['dog', 0.31845903396606445, 136, 256, 319, 483], ['sofa', 0.20195797085762024, -2, 263, 129, 491], ['dog', 0.18604755401611328, 6, 247, 111, 351]]"
2682,000299.jpg,"[['person', 0.5375388860702515, 141, 117, 301, 328], ['pottedplant', 0.24438080191612244, 129, 16, 167, 77], ['chair', 0.16863662004470825, 162, 191, 306, 367], ['chair', 0.13982756435871124, 321, 210, 443, 304], ['chair', 0.11791741102933884, 202, 231, 343, 371]]"
2683,004917.jpg,"[['motorbike', 0.6776663661003113, 102, 129, 371, 327], ['person', 0.5196976065635681, 176, 78, 298, 270]]"
2684,001037.jpg,"[['dog', 0.6005479097366333, 315, 93, 463, 224], ['person', 0.33293503522872925, 43, 24, 147, 217], ['dog', 0.3000214993953705, 136, 121, 336, 229], ['sheep', 0.29667797684669495, 24, 130, 104, 211], ['horse', 0.16653963923454285, 100, 136, 170, 215], ['person', 0.13932718336582184, 60, 20, 166, 144]]"
2685,000183.jpg,"[['dog', 0.3539821207523346, 47, 12, 499, 344]]"
2686,003647.jpg,"[['cat', 0.34606239199638367, 216, 37, 386, 352], ['cat', 0.297548770904541, 57, 60, 261, 326]]"
2687,006034.jpg,"[['car', 0.5432594418525696, 2, 37, 290, 126]]"
2688,009669.jpg,"[['cat', 0.46631956100463867, 7, 3, 477, 328]]"
2689,003206.jpg,"[['person', 0.4175766706466675, 141, 93, 204, 259], ['tvmonitor', 0.15713033080101013, -1, 132, 95, 217]]"
2690,003928.jpg,"[['bottle', 0.4006810486316681, 114, 22, 244, 465], ['bicycle', 0.11283159255981445, 71, 69, 154, 160]]"
2691,007199.jpg,"[['cat', 0.5946912169456482, 61, 25, 477, 383]]"
2692,001792.jpg,"[['person', 0.6272674798965454, 422, 18, 479, 202], ['person', 0.5389750003814697, 315, 21, 371, 197], ['person', 0.5230305194854736, 400, 21, 433, 58], ['person', 0.492542028427124, 12, 30, 85, 221], ['person', 0.43486422300338745, 241, 31, 290, 189], ['person', 0.38557374477386475, 128, 45, 190, 207], ['person', 0.3676130175590515, 377, 30, 431, 191], ['person', 0.32409656047821045, 268, 27, 344, 89], ['person', 0.25545403361320496, 426, 25, 468, 60], ['person', 0.2435004562139511, 349, 30, 408, 191], ['person', 0.22694207727909088, 269, 43, 333, 204], ['person', 0.21615439653396606, 191, 42, 277, 207], ['person', 0.1887739896774292, 165, 42, 235, 211], ['chair', 0.18254102766513824, 89, 187, 231, 233], ['person', 0.16754405200481415, 292, 29, 330, 61], ['person', 0.138554185628891, 374, 28, 436, 91], ['person', 0.1355985403060913, 320, 25, 365, 62], ['person', 0.1230478435754776, -14, 43, 68, 204], ['person', 0.11820084601640701, 346, 118, 389, 199], ['person', 0.10141332447528839, 306, 24, 385, 91], ['person', 0.10032708942890167, 88, 41, 162, 212], ['person', 0.1000358909368515, 343, 24, 393, 61]]"
2693,007866.jpg,"[['motorbike', 0.35905349254608154, 8, 14, 318, 472], ['car', 0.13811279833316803, 205, -20, 346, 144]]"
2694,004167.jpg,"[['person', 0.5490387678146362, 278, 195, 333, 376], ['person', 0.3631259500980377, 318, 175, 378, 382], ['bus', 0.30016595125198364, 61, 93, 175, 266], ['bus', 0.2850114107131958, 50, 63, 199, 335], ['person', 0.2751389741897583, 238, 202, 282, 351], ['bus', 0.23055852949619293, 382, 134, 503, 268], ['person', 0.15133696794509888, 317, 148, 415, 310], ['bus', 0.11320045590400696, 54, 28, 487, 271]]"
2695,002672.jpg,"[['bird', 0.40100371837615967, 0, 21, 401, 383], ['bird', 0.13087277114391327, 39, 163, 414, 415]]"
2696,000070.jpg,"[['pottedplant', 0.5028865933418274, 322, 146, 378, 207], ['pottedplant', 0.11998689919710159, 309, 134, 382, 256]]"
2697,009705.jpg,"[['motorbike', 0.6081861257553101, 51, 12, 470, 271], ['car', 0.4493965208530426, 263, -8, 355, 41], ['person', 0.20328907668590546, 203, -7, 233, 49], ['car', 0.17394651472568512, 388, -9, 440, 37], ['car', 0.12295994907617569, 414, -6, 477, 35], ['person', 0.12064846605062485, -3, 12, 14, 56], ['person', 0.10789462924003601, 144, -6, 174, 41]]"
2698,000079.jpg,"[['dog', 0.2025296539068222, -16, 42, 412, 349]]"
2699,009142.jpg,"[['dog', 0.6068359017372131, 71, 10, 312, 455]]"
2700,000803.jpg,"[['cat', 0.2874871492385864, 95, 83, 287, 260]]"
2701,003440.jpg,"[['dog', 0.39046329259872437, 61, 56, 337, 483]]"
2702,005422.jpg,"[['train', 0.4758186340332031, 33, 114, 351, 236]]"
2703,004980.jpg,"[['cow', 0.5310181379318237, 19, 203, 66, 228], ['cow', 0.4367627799510956, 381, 206, 464, 249], ['cow', 0.4120882749557495, 309, 193, 343, 214], ['cow', 0.2367338091135025, 87, 199, 133, 232], ['cow', 0.12499100714921951, 62, 190, 137, 234], ['cow', 0.10108356922864914, 291, 188, 347, 215]]"
2704,002131.jpg,"[['dog', 0.7003306150436401, 123, 7, 322, 238]]"
2705,001128.jpg,"[['dog', 0.5298110842704773, -3, 84, 326, 306], ['chair', 0.11552798748016357, 5, 10, 87, 109]]"
2706,008298.jpg,"[['horse', 0.4978160262107849, 136, 60, 340, 280], ['horse', 0.4483616054058075, 357, 96, 513, 296], ['horse', 0.28636646270751953, 8, 74, 228, 244]]"
2707,007412.jpg,"[['horse', 0.25031837821006775, -28, 75, 358, 332], ['person', 0.17343556880950928, 276, 14, 465, 158], ['person', 0.16931140422821045, 30, 48, 285, 216], ['person', 0.13546954095363617, 197, 39, 258, 129], ['person', 0.11019926518201828, 65, 38, 404, 281]]"
2708,003902.jpg,"[['diningtable', 0.4696246385574341, 4, 224, 364, 529], ['pottedplant', 0.3967811167240143, 127, 23, 271, 239], ['pottedplant', 0.1725796014070511, 86, 35, 203, 224], ['pottedplant', 0.12149319797754288, 185, 9, 308, 242]]"
2709,008207.jpg,"[['person', 0.59727543592453, 275, 275, 327, 360], ['person', 0.5837525129318237, 50, 257, 197, 381], ['person', 0.5754691362380981, 226, 279, 301, 359], ['person', 0.4803142845630646, 160, 277, 230, 364], ['person', 0.42387038469314575, 157, 35, 238, 181], ['person', 0.42247021198272705, 292, 296, 375, 408], ['person', 0.3698301911354065, 378, 19, 488, 203], ['person', 0.29373499751091003, 91, 48, 211, 204], ['person', 0.23021160066127777, 36, 96, 135, 223], ['person', 0.2244703471660614, 258, 285, 356, 404], ['person', 0.21458454430103302, 352, 242, 459, 409], ['person', 0.19451692700386047, 148, 276, 324, 404], ['person', 0.14777836203575134, 210, 50, 330, 210], ['person', 0.1462814211845398, 226, 17, 445, 384], ['person', 0.1419198215007782, 300, 267, 369, 372], ['person', 0.13937866687774658, 279, 32, 391, 228], ['person', 0.10572338849306107, 19, 89, 99, 235]]"
2710,004835.jpg,"[['person', 0.5425494909286499, 298, 4, 514, 326], ['bicycle', 0.5329927206039429, 269, 168, 487, 334], ['bicycle', 0.3838021755218506, 7, 212, 170, 338], ['person', 0.38292402029037476, 12, 4, 291, 327]]"
2711,002262.jpg,"[['person', 0.32270997762680054, 122, 25, 481, 338], ['person', 0.11102721840143204, 7, 16, 317, 326]]"
2712,004891.jpg,"[['car', 0.7015454769134521, 133, 107, 404, 253]]"
2713,008915.jpg,"[['car', 0.5502796769142151, 291, 301, 337, 375], ['person', 0.4738765358924866, 26, 292, 41, 344], ['bus', 0.457770973443985, 10, 109, 297, 401], ['person', 0.20028789341449738, 11, 277, 26, 346], ['person', 0.15734274685382843, 9, 300, 28, 363]]"
2714,006853.jpg,"[['car', 0.4413052201271057, 24, 46, 487, 337]]"
2715,008928.jpg,"[['person', 0.7454810738563538, 406, 77, 476, 379], ['person', 0.7453916072845459, 307, 90, 381, 366], ['person', 0.6821611523628235, 263, 92, 343, 360], ['person', 0.5679415464401245, 185, 93, 272, 363], ['person', 0.48982468247413635, 147, 94, 239, 368], ['person', 0.43767815828323364, 335, 91, 414, 363], ['person', 0.3997194468975067, 376, 81, 451, 372], ['person', 0.3805299699306488, 24, 97, 140, 395], ['person', 0.32326215505599976, 227, 101, 323, 352], ['person', 0.27369239926338196, 466, 95, 494, 206], ['person', 0.2597639560699463, 85, 97, 167, 373], ['person', 0.20067374408245087, 165, 87, 218, 196], ['person', 0.10274842381477356, 269, 80, 330, 170]]"
2716,009404.jpg,"[['tvmonitor', 0.8526244163513184, 274, 55, 480, 295], ['tvmonitor', 0.4772796034812927, 13, 41, 245, 271]]"
2717,004176.jpg,"[['bird', 0.4902960956096649, -1, 96, 268, 504]]"
2718,008028.jpg,"[['sheep', 0.49155837297439575, 287, 186, 332, 229], ['bird', 0.4657774865627289, 87, 120, 227, 249], ['sheep', 0.3629452586174011, 299, 182, 351, 236]]"
2719,000267.jpg,"[['horse', 0.31169790029525757, 66, 82, 337, 514]]"
2720,005495.jpg,"[['bird', 0.740764856338501, 121, 39, 316, 427]]"
2721,004925.jpg,"[['person', 0.47373953461647034, -11, 11, 209, 484], ['dog', 0.14162428677082062, 185, 182, 378, 513], ['person', 0.1132863387465477, 10, -44, 225, 288]]"
2722,008693.jpg,"[['car', 0.6441507935523987, 28, 67, 505, 338]]"
2723,007807.jpg,"[['car', 0.41330093145370483, 16, 29, 469, 328]]"
2724,009096.jpg,"[['car', 0.4615420997142792, 22, 46, 334, 175], ['train', 0.157820463180542, 35, 38, 80, 64]]"
2725,007164.jpg,"[['aeroplane', 0.4222387671470642, -2, 62, 489, 298]]"
2726,004353.jpg,"[['cat', 0.3424607217311859, 13, 15, 484, 332]]"
2727,009784.jpg,"[['train', 0.5003616809844971, -1, 84, 480, 369]]"
2728,005758.jpg,"[['diningtable', 0.47625625133514404, 7, 31, 489, 370], ['person', 0.10948863625526428, 140, 3, 238, 88]]"
2729,004568.jpg,"[['person', 0.37466785311698914, -9, 23, 183, 326], ['motorbike', 0.36557573080062866, 19, 6, 467, 319]]"
2730,008567.jpg,"[['person', 0.5695948600769043, 120, 16, 289, 502]]"
2731,001973.jpg,"[['person', 0.3565254807472229, 69, 32, 302, 260]]"
2732,008902.jpg,"[['person', 0.5361095070838928, 152, 51, 390, 386]]"
2733,000333.jpg,"[['train', 0.35681232810020447, 169, 67, 432, 285], ['train', 0.15759001672267914, -14, 48, 336, 166]]"
2734,009216.jpg,"[['cat', 0.4301668405532837, 170, 0, 387, 115], ['tvmonitor', 0.19384828209877014, 388, 237, 484, 323]]"
